CASE_GROUP_ID	STUDENT_ID	ACTION	ERROR	PRE_STATE	POST_STATE	STATE_LABEL	ACTION_LABEL	GOAL
Boisvert_Fall_2009	6.78269E+13	DS	0	K>M,Z>R,~(K>R),~(~KvR),~R,~ZvR,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	~Z	DS	0
Boisvert_Fall_2009	6.78269E+13	DN	0	K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K,K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K	DN	0
Boisvert_Fall_2009	6.78269E+13	MP	0	K,K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M	MP	0
Boisvert_Fall_2009	6.78269E+13	CONJ~	0	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K,K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	6.88466E+15	IMPL&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	~(~KvR)	IMPL&	0
Boisvert_Fall_2009	6.88466E+15	DEM	0	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~~K&~R\M&~Z	~~K&~R	DEM	0
Boisvert_Fall_2009	6.88466E+15	IMPL	0	K>M,Z>R,~(K>R),~(~KvR),~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~~K&~R\M&~Z	~KvM	IMPL	0
Boisvert_Fall_2009	6.88466E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	6.88466E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~~K,~~K&~R\M&~Z	~R	SIMP	0
Boisvert_Fall_2009	6.88466E+15	IMPL	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	~ZvR	IMPL	0
Boisvert_Fall_2009	6.88466E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	M	DS	0
Boisvert_Fall_2009	6.88466E+15	DS	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	~Z	DS	0
Boisvert_Fall_2009	6.88466E+15	ADD	3	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z		ADD	0
Boisvert_Fall_2009	6.88466E+15	CONJ~	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	6.98368E+15	IMPL&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	~(~KvR)	IMPL&	0
Boisvert_Fall_2009	6.98368E+15	DEM	0	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~~K&~R\M&~Z	~~K&~R	DEM	0
Boisvert_Fall_2009	6.98368E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	6.98368E+15	DN	0	K>M,Z>R,~(K>R),~(~KvR),~~K,~~K&~R\M&~Z	K,K>M,Z>R,~(K>R),~(~KvR),~~K,~~K&~R\M&~Z	K	DN	0
Boisvert_Fall_2009	6.98368E+15	SIMP	0	K,K>M,Z>R,~(K>R),~(~KvR),~~K,~~K&~R\M&~Z	K,K>M,Z>R,~(K>R),~(~KvR),~R,~~K,~~K&~R\M&~Z	~R	SIMP	0
Boisvert_Fall_2009	6.98368E+15	MP	0	K,K>M,Z>R,~(K>R),~(~KvR),~R,~~K,~~K&~R\M&~Z	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~~K,~~K&~R\M&~Z	M	MP	0
Boisvert_Fall_2009	6.98368E+15	MT	0	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~~K,~~K&~R\M&~Z	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~Z,~~K,~~K&~R\M&~Z	~Z	MT	0
Boisvert_Fall_2009	6.98368E+15	CONJ~	0	K,K>M,M,Z>R,~(K>R),~(~KvR),~R,~Z,~~K,~~K&~R\M&~Z	K,K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~R,~Z,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	7185698383	CONJ&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ&	0
Boisvert_Fall_2009	7185698383	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	p>M,p	MP	0
Boisvert_Fall_2009	7185698383	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,K	INST	0
Boisvert_Fall_2009	7185698383	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z		Constr	0
Boisvert_Fall_2009	7185698383	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	Z>q,~q	MT	0
Boisvert_Fall_2009	7185698383	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	Z>R,~R	INST	0
Boisvert_Fall_2009	7185698383	IMPL	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		IMPL	0
Boisvert_Fall_2009	7185698383	TRANS	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		TRANS	0
Boisvert_Fall_2009	7185698383	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Constr	0
Boisvert_Fall_2009	7185698383	ADD	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		ADD	0
Boisvert_Fall_2009	7185698383	CD	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		CD	0
Boisvert_Fall_2009	7185698383	HS	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		HS	0
Boisvert_Fall_2009	7185698383	CONJ	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		CONJ	0
Boisvert_Fall_2009	7185698383	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	R>q,~q	MT	0
Boisvert_Fall_2009	7185698383	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R	R>K,~K	INST	0
Boisvert_Fall_2009	7185698383	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R		Del	0
Boisvert_Fall_2009	7185698383	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R		Del	0
Boisvert_Fall_2009	7185698383	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	R>q,~q	MT	0
Boisvert_Fall_2009	7185698383	DN	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R),~~~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	~~~(K>R)	DN	0
Boisvert_Fall_2009	7185698383	Del	0	K>M,Z>R,~(K>R),~~~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R		Del	0
Boisvert_Fall_2009	7185698383	IMPL	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R		IMPL	0
Boisvert_Fall_2009	7185698383	IMPL	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R		IMPL	0
Boisvert_Fall_2009	7185698383	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R		Del	0
Boisvert_Fall_2009	7185698383	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>K,~K,Z>R,~R		Del	0
Boisvert_Fall_2009	7.47074E+15	IMPL&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	~(~KvR)	IMPL&	0
Boisvert_Fall_2009	7.47074E+15	IMPL	0	K>M,Z>R,~(K>R),~(~KvR)\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~ZvR\M&~Z	~ZvR	IMPL	0
Boisvert_Fall_2009	7.47074E+15	DEM	0	K>M,Z>R,~(K>R),~(~KvR),~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K&~R\M&~Z	~~K&~R	DEM	0
Boisvert_Fall_2009	7.47074E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	7.47074E+15	MT	19	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K,~~K&~R\M&~Z		MT	0
Boisvert_Fall_2009	7.47074E+15	Del	0	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K&~R\M&~Z		Del	0
Boisvert_Fall_2009	7.47074E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~R,~ZvR,~~K&~R\M&~Z	~R	SIMP	0
Boisvert_Fall_2009	7.47074E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~R,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K&~R\M&~Z	~Z	DS	0
Boisvert_Fall_2009	7.47074E+15	IMPL	0	K>M,Z>R,~(K>R),~(~KvR),~R,~Z,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K&~R\M&~Z	~KvM	IMPL	0
Boisvert_Fall_2009	7.47074E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	7.47074E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M	DS	0
Boisvert_Fall_2009	7.47074E+15	CONJ~	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	7.47583E+15	ADD&	19	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		ADD&	0
Boisvert_Fall_2009	7.47583E+15	Constr	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		Constr	0
Boisvert_Fall_2009	7.47583E+15	ADD	19	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		ADD	0
Boisvert_Fall_2009	7.47583E+15	CONJ	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ	0
Boisvert_Fall_2009	7.47583E+15	Extr	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z		Extr	0
Boisvert_Fall_2009	7.47583E+15	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	p>M,p	MP	0
Boisvert_Fall_2009	7.47583E+15	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,K	INST	0
Boisvert_Fall_2009	7.47583E+15	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	Z>q,~q	MT	0
Boisvert_Fall_2009	7.47583E+15	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	Z>R,~R	INST	0
Boisvert_Fall_2009	7.47583E+15	IMPL&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~KvM\M&~Z	~KvM	IMPL&	0
Boisvert_Fall_2009	7.47583E+15	IMPL	0	K>M,Z>R,~(K>R),~KvM\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	~ZvR	IMPL	0
Boisvert_Fall_2009	7.47583E+15	IMPL	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z	~(~KvR)	IMPL	0
Boisvert_Fall_2009	7.47583E+15	DEM	19	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z		DEM	0
Boisvert_Fall_2009	7.47583E+15	DEM	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K&~R\M&~Z	~~K&~R	DEM	0
Boisvert_Fall_2009	7.47583E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K&~R\M&~Z	~R	SIMP	0
Boisvert_Fall_2009	7.47583E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K&~R\M&~Z	~Z	DS	0
Boisvert_Fall_2009	7.47583E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	7.47583E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M	DS	0
Boisvert_Fall_2009	7.47583E+15	CONJ~	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	7.47583E+15	IMPL&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~KvM\M&~Z	~KvM	IMPL&	0
Boisvert_Fall_2009	7.47583E+15	IMPL	0	K>M,Z>R,~(K>R),~KvM\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	~ZvR	IMPL	0
Boisvert_Fall_2009	7.47583E+15	IMPL	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z	~(~KvR)	IMPL	0
Boisvert_Fall_2009	7.47583E+15	DEM	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K&~R\M&~Z	~~K&~R	DEM	0
Boisvert_Fall_2009	7.47583E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K,~~K&~R\M&~Z	~~K	SIMP	0
Boisvert_Fall_2009	7.47583E+15	SIMP	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR,~~K,~~K&~R\M&~Z	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	~R	SIMP	0
Boisvert_Fall_2009	7.47583E+15	DS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	M	DS	0
Boisvert_Fall_2009	7.47583E+15	DS	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	~Z	DS	0
Boisvert_Fall_2009	7.47583E+15	ADD	3	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z		ADD	0
Boisvert_Fall_2009	7.47583E+15	CONJ~	0	K>M,M,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	K>M,M,M&~Z,Z>R,~(K>R),~(~KvR),~KvM,~R,~Z,~ZvR,~~K,~~K&~R\M&~Z	M&~Z	CONJ~	1
Boisvert_Fall_2009	7.57466E+15	CONJ&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ&	0
Boisvert_Fall_2009	7.57466E+15	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>~Z,p	p>~Z,p	MP	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>~Z,p	K>M,Z>R,~(K>R)\M&~Z,M,~Z		Del	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z		Del	0
Boisvert_Fall_2009	7.57466E+15	MT	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>q,~q	Z>q,~q	MT	0
Boisvert_Fall_2009	7.57466E+15	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>q,~q	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R	Z>R,~R	INST	0
Boisvert_Fall_2009	7.57466E+15	Extr	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R		Extr	0
Boisvert_Fall_2009	7.57466E+15	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R,p>M,p	p>M,p	MP	0
Boisvert_Fall_2009	7.57466E+15	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R,p>M,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,K	INST	0
Boisvert_Fall_2009	7.57466E+15	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Constr	0
Boisvert_Fall_2009	7.57466E+15	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	R>q,~q	MT	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Del	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Del	0
Boisvert_Fall_2009	7.57466E+15	MP	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,p>~R,p	p>~R,p	MP	0
Boisvert_Fall_2009	7.57466E+15	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,p>~R,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	~K>~R,~K	INST	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		Del	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		Del	0
Boisvert_Fall_2009	7.57466E+15	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		Constr	0
Boisvert_Fall_2009	7.57466E+15	MT	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		MT	0
Boisvert_Fall_2009	7.57466E+15	MP	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,p>K,p,~K>~R,~K	p>K,p	MP	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,p>K,p,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		Del	0
Boisvert_Fall_2009	7.57466E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		Del	0
Boisvert_Fall_2009	7.57466E+15	TRANS	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		TRANS	0
Boisvert_Fall_2009	7.57466E+15	HS	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K		HS	0
Boisvert_Fall_2009	7.57466E+15	DS	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,~K>~R,~K	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R,pv~R,~p,~K>~R,~K	pv~R,~p	DS	0
